Datenum,Lon,Lat,Rad_max,Rad_out,Vel_Azimuth
738208,8.2777128213667,-33.5715030557187,56.0896549309573,110.04457744326,-0.443605712990781
738209,8.24211384153404,-33.5781606946789,63.0049502214545,110.677873988061,-0.452418216361802
738210,8.22130415330692,-33.6013439680169,57.8400940586107,111.484882063467,-0.44701384504222
738211,8.19233649175814,-33.5995260543388,61.106594506206,112.452578864245,-0.464726865241517
738212,8.16997377641878,-33.6033133973751,60.409724004247,112.861848712057,-0.477180228785748
738213,8.1490316661519,-33.610755819822,60.5650459678812,114.167643953569,-0.483151435953361
738214,8.13327046514742,-33.619136804004,62.023591271091,111.29358755819,-0.474392208961511
738215,8.1074751473986,-33.6302730472823,58.9368248461196,110.99718231457,-0.469898476076071
738216,8.11233398473442,-33.6270767301192,61.4771323200302,108.982213436642,-0.480672763190737
738217,8.06704715942191,-33.6411021861802,60.3955237181184,106.775785034179,-0.479023483019099
738218,8.03624387571875,-33.6521708863113,54.8853839779086,105.259587262481,-0.47609932621904
738219,7.99284781614468,-33.6644424252702,51.8655958564522,105.042698708058,-0.494157258617519
738220,7.99538294281973,-33.6609973980189,51.3746568505601,102.733353803071,-0.466745656639472
738221,7.96417101852269,-33.6695405758151,55.6288394054022,102.659754260428,-0.470894795333842
738222,7.92882899709215,-33.6767848571999,57.4398040206611,102.366852099345,-0.47373996308757
738223,7.91538087687291,-33.6751403403356,56.3205184207004,99.4134920628055,-0.457064261071166
738224,7.89966154433428,-33.6744038928036,55.1487927843308,97.229557386605,-0.446597888541721
738225,7.87886840723544,-33.6761542256728,54.6859517503549,95.7770476739493,-0.443049048194547
738226,7.86795684204432,-33.6717707511636,53.9954092781698,94.9407730457796,-0.428923920080331
738227,7.85575979247772,-33.6673082824396,53.3386733687544,94.1875397468252,-0.409944299362585
738228,7.85840288051763,-33.6672279497088,54.8917837931398,92.7037817322873,-0.39914886270343
738229,7.91105593726352,-33.6386294513009,56.4527199450884,93.5749679668667,-0.468105227549367
738230,7.90971360748306,-33.6338675247804,56.2225592850604,93.8471734069346,-0.469000715570804
738231,7.91091691088325,-33.6207809958807,55.63081663907,92.2316444907591,-0.462970109365518
738232,7.90014150252149,-33.6149444194452,55.8233880229803,87.9144267465649,-0.456520202967816
738233,7.99190216140781,-33.5632731778436,63.8395347297893,89.8296143166031,-0.450600995773582
738234,8.02213081507359,-33.5423037662739,64.9917012624696,87.6546547221923,-0.471434266324944
738235,8.01913718870368,-33.5308577032518,47.9676808564199,87.82963808093,-0.467481276331549
738236,8.03362405949828,-33.5136516098913,46.7944246998652,83.043230622809,-0.466991680356378
738237,8.07661377487423,-33.4938163227276,62.2088362053944,81.7791263280504,-0.460137025391423
738238,8.0510864899889,-33.4916939422238,51.6655222728851,80.8324437981374,-0.46177646013676
738239,8.05225555174425,-33.497691876337,44.9012753400916,79.9485573448932,-0.454319801614219
738240,8.07429286382424,-33.4789897916482,53.8796399597826,78.7009744943553,-0.448208751676743
738241,8.08140184971943,-33.4667085563079,55.0324654792139,77.6656414509863,-0.445042589930291
738242,8.09228051943894,-33.4537452550493,56.0382617769275,76.5274277619723,-0.43868708326379
738243,8.12956632370197,-33.427992488938,56.2869942350225,115.485391814018,-0.459032138553393
738244,8.14537026298765,-33.4172297126624,57.4081221780684,117.672464533972,-0.457345878651972
738245,8.15853140316648,-33.4075733701761,56.9776646357008,114.172253774128,-0.456580450172741
738246,8.15913928143636,-33.3957157494951,55.8160324056175,115.582964316003,-0.457096734665358
738247,8.17397273172958,-33.3854310970915,52.9365897875487,117.815182199972,-0.449231980054237
738248,8.17400359589661,-33.3797050999336,53.4429734514343,118.781018098185,-0.453182337941577
738249,8.22245282466772,-33.3426261705752,63.4199048356521,119.785813643193,-0.430148202008652
738250,8.23004661385672,-33.3292230514026,63.1167865797211,116.712552188603,-0.424381306794633
738251,8.22087475149268,-33.321633330999,60.6194862738137,113.944130992892,-0.412583786223239
738252,8.2616790908714,-33.3211523812882,62.6018724978109,120.093957986263,-0.419337500061249
738253,8.29510139041003,-33.2957908072989,63.5869109666351,112.89455276075,-0.413058961073539
738254,8.3034467988058,-33.2868967579654,64.3236716880753,107.240020072643,-0.412819468518669
738255,8.29725832006174,-33.3000997454639,47.8495092906781,104.345594818926,-0.42696539239839
738256,8.30381541117231,-33.3016121659214,48.7658263592683,99.2548346271798,-0.431743186825219
738257,8.29114479702867,-33.3057973028156,48.0143672619425,115.751844740506,-0.428209388445616
738258,8.27450769642798,-33.2993837761963,51.2400330848779,120.063178420494,-0.426392995599102
738259,8.25503636403222,-33.3115784195649,51.2829420968435,122.746069808546,-0.43579684131921
738260,8.25300197878166,-33.3239359631958,49.1308219688959,124.843973759092,-0.430981398633199
738261,8.24391610097959,-33.3328774766552,49.957842938808,127.711972113593,-0.420444756305816
738262,8.23111653445387,-33.3409473461425,48.5564485950077,120.266114619367,-0.413585530174187
738263,8.21330615919493,-33.3478040173696,51.2257966192225,120.39916976581,-0.405893668393662
738264,8.19079568992736,-33.3565334394006,51.4183288951093,121.255826441099,-0.393198047379064
738265,8.18787905653779,-33.3622317990687,61.0429578094524,113.263307324297,-0.386718478866961
738266,8.15121522140067,-33.3799923742575,60.5219565228011,112.884161083694,-0.370900721515062
738267,8.13777532409775,-33.4007745350791,59.7659298514062,111.94261845974,-0.356245792577182
738268,8.12389358138843,-33.4145649433531,57.1354228899608,110.799311309395,-0.362663613119998
738269,8.12206457716905,-33.4500617003311,59.722312380907,113.462795982285,-0.348293576872031
738270,8.09021356103345,-33.4765371481242,63.9978374582776,117.939469186376,-0.351908572593744
738271,8.08125606451125,-33.5004119077562,60.8911689624295,120.043103563638,-0.359134169314202
738272,8.03271201278578,-33.5307278863976,69.0440679120902,121.631898942357,-0.358295209914668
738273,7.99883137859676,-33.5556457302657,67.1460411404435,123.95652084462,-0.355248037718893
738274,7.97279766529036,-33.5896349833829,63.7539635309966,131.505892189375,-0.350232315940775
738275,7.94136722873651,-33.6064988266194,71.0524232680576,121.87435115818,-0.348367188648363
738276,7.89655291799071,-33.6250543175093,75.1581910416186,124.794312472293,-0.349043014957182
738277,7.85428465153927,-33.6569563479079,71.5015729816083,124.444491510132,-0.350389830619612
738278,7.81051285946244,-33.6696508922688,69.3076295144463,124.394043598618,-0.351606240053587
738279,7.81860397886037,-33.7419851165885,59.9475682134847,126.047089652955,-0.345244242404548
738280,7.74423227888491,-33.7750527591795,63.9006615890105,129.03210557728,-0.341049923475706
738281,7.70318624403155,-33.8142470736527,68.6674048146942,121.685181068166,-0.329811499409905
738282,7.6808960909463,-33.8412932581585,70.6880255130028,125.36683491772,-0.309673217001705
738283,7.63505396699842,-33.8992388049713,63.1705813636679,125.310709452683,-0.297930051318984
738284,7.58872199476902,-33.9487130930132,61.7316180109029,118.366035954479,-0.308636546749137
738285,7.53055655081834,-33.9892348994159,65.1321900637118,115.209670992408,-0.3167826568031
738286,7.40909618895426,-34.0134538850327,67.5974813099151,110.396973136842,-0.340233802257167
738287,7.36332143726888,-34.0433952719885,65.836825856282,107.809013215811,-0.331125181715891
738288,7.23164503905407,-34.0412966508898,71.455859069939,107.463538670336,-0.333522181579514
738289,7.19114238645088,-34.0686419550523,70.0808798372597,105.916202998038,-0.342671982625411
738290,7.09179928369688,-34.0885094744133,69.379581898276,111.148962172639,-0.35384841738566
738291,7.0122595597507,-34.1171348921963,65.115792303469,114.991019495766,-0.354763428045826
738292,6.93817006684441,-34.1017011647398,73.8386556214349,114.694399681665,-0.356140500245177
738293,6.83576281057421,-34.0400058075967,87.9616619552318,118.071586503183,-0.353699468978773
738294,6.77347190618822,-34.0441099438895,87.9324566337237,118.97768404282,-0.357212863552935
738295,6.70075092723087,-34.0498576513832,88.1197759210935,118.988311712919,-0.349430088914898
738296,6.62216182164925,-34.0503003733963,87.7013451639533,118.424618216936,-0.347131106249403
738297,6.56084773596282,-34.0822305812655,81.8503280860434,119.702338271089,-0.339531448815138
738298,6.50035753219056,-34.0748917119395,83.0227418962323,118.451532578631,-0.326002983506774
738299,6.43218784059032,-33.9860364299463,97.74970270908,116.80549493983,-0.316095524905346
738300,6.32468817922473,-34.0853505324884,81.4530017242481,122.600788189929,-0.316998828038797
738301,6.26518508345928,-34.112248154869,82.0792699660394,123.5875540631,-0.31741352758583
738302,6.17497705633007,-33.9797129214266,76.2725428198318,119.090252299021,-0.364437537840132
738303,6.11656343937352,-33.9542403801775,69.6271001577711,120.154203655655,-0.371570069680441
738304,6.06927997238487,-33.9327603402096,75.6278867567278,119.135008144161,-0.402455694048207
738305,5.99269795722802,-33.9206291330938,69.2606320968598,116.783664642834,-0.399040238389547
738306,5.93497638612133,-33.9058568034682,63.0755071438278,113.166505341181,-0.386206116243134
738307,5.88786579522607,-33.8792263334966,67.6179025951824,111.15237456034,-0.392133745936129
738308,5.85745946531524,-33.8508835361356,71.6402640422243,109.049007404941,-0.400522409308171
738309,5.78348799341373,-33.8463128326465,66.4493206750564,112.208619408117,-0.420610991962702
738310,5.71013104140708,-33.8402583092337,60.1246026982704,113.158457392644,-0.432901491323966
738311,5.66619500646899,-33.8331102695267,63.8445411809325,115.50541504356,-0.44668669775788
738312,5.64017532229512,-33.7634609735795,60.7662905738665,118.120005675186,-0.432939435754725
738313,5.59351079152094,-33.7254980987149,66.953068743301,119.29792523664,-0.460808098087835
738314,5.54683517483605,-33.6965134989974,67.7412599403947,124.292152969349,-0.472306628387349
738315,5.51185870824803,-33.6709511039303,62.9589391259751,125.300764575544,-0.480154202339922
738316,5.48024322122118,-33.6448391478074,61.7515668042317,133.213083710213,-0.488179399961642
738317,5.44175404580341,-33.6175132988553,58.6996189521794,136.139769881478,-0.506352114363163
738318,5.39643484653703,-33.5965331036063,56.6422302312948,132.389532199979,-0.508163596957186
738319,5.36508824074089,-33.5752051641248,54.2983024133901,140.11172087079,-0.513182756115579
738320,5.32880164105008,-33.5506686833358,53.0788663849614,126.979076544591,-0.52664786869133
738321,5.30953438350938,-33.5320425496783,48.6675906202439,117.942140309814,-0.540307737017318
738322,5.25579585384287,-33.5538073343859,51.1635657650803,114.748700202343,-0.519596682357581
738323,5.20768521911481,-33.5430029688928,45.2571140648622,108.902141831951,-0.514714575971313
738324,5.16484927043269,-33.539182266413,42.8697162634581,107.181008712511,-0.505203998727022
738325,5.04434176562826,-33.5354806370492,56.2603727220669,106.162231092213,-0.482215681550406
738326,4.9361847325343,-33.505265799369,66.1016559503019,102.481992878381,-0.45609778535705
738327,4.8957605469562,-33.4951929065,65.9740769077166,100.78345026898,-0.452798736096874
738328,4.78121974507187,-33.4371339986892,82.2364297187512,99.2767549151529,-0.418022876193605
738329,4.8588063250789,-33.4965944388341,60.4645957076839,101.119808793412,-0.401682486338736
738330,4.80521590930003,-33.4862742620856,59.6402655815169,99.6238389319119,-0.395098314166179
738331,4.65964758534224,-33.3972491184623,79.9819585983308,97.5514858692197,-0.38566531237558
738332,4.61945800778887,-33.3835026847829,79.0133840518218,96.1918217317534,-0.37174567954181
738333,4.749926514946,-33.4625589427478,55.8589404068545,95.3806964712774,-0.374750021123228
738334,4.72323448830975,-33.4564705476276,57.0081394406376,93.795838709711,-0.367315300720926
738335,4.72287331694618,-33.5099271981313,49.3721526585272,92.9821483020147,-0.438124590426637
738336,4.68930405911679,-33.5106400012855,50.1042005412809,93.3307004187395,-0.425883407288481
738337,4.67961966812603,-33.5140815709338,47.5382982794546,92.52427629177,-0.424756158369137
738338,4.6758523149559,-33.5220094209936,47.0022475396961,91.5480179658518,-0.433186225665346
738339,4.66917702501184,-33.5301069587415,46.8443713885708,93.7134552703473,-0.42933472800861
738340,4.66932589408038,-33.5238223640958,44.7263622351425,93.4021829533893,-0.433559672273368
738341,4.65949275775597,-33.5216045941714,42.7995851930289,93.3112608270344,-0.423240483332656
738342,4.66381102814653,-33.5375293083384,42.8979119813606,93.8513031858019,-0.416978982676646
738343,4.65529172426806,-33.5423899462792,43.2213045917074,96.0485382505868,-0.410495053070159
738344,4.62414578933146,-33.5422322054691,51.7496805744169,93.4501528097963,-0.401359786897849
738345,4.67650227471283,-33.569466812803,44.283226598646,93.855826209802,-0.419143590339789
738346,4.69059524070887,-33.5829428743293,46.7254289797155,95.79217420112,-0.426268499322048
738347,4.72627358298027,-33.6056854629266,49.9668151087313,97.3704227986787,-0.434312640712992
738348,4.75733916861258,-33.6031957519002,47.3319061858619,97.9755950088794,-0.435725368605813
738349,4.81366977402987,-33.6326756418781,55.8040312239404,97.8340523037844,-0.444545782379576
738350,4.84507065813447,-33.6544853440534,60.8378315195131,98.3486006762066,-0.458317417099368
738351,4.86834747029587,-33.6549330724486,54.8728486357414,99.6132327728401,-0.462507247650955
738352,4.9163028452863,-33.6862278369387,49.8642071405531,101.323566881739,-0.398744632059489
738353,4.93912409121793,-33.7144217390532,59.1231688596986,101.477575751515,-0.383727798354939
738354,5.06481436574635,-33.7167926528286,49.2000677107795,105.213338819154,-0.347085566312243
738355,5.16202600519706,-33.794184445551,67.0252948172346,104.753958813042,-0.336241417228554
738356,5.29142481040753,-33.7855251357808,65.7197945073287,106.441795637284,-0.39129057185915
738357,5.3940101846244,-33.7789555084851,54.8873594908404,102.106802556394,-0.408443622089321
738358,5.42834341139471,-33.8016835834616,58.7319744760953,106.12602702907,-0.432528129598167
738359,5.49708464631471,-33.7931657429203,48.000634108725,103.804802457511,-0.447881903758308
738360,5.51184932231302,-33.8161559034357,53.8761454805997,106.858564337605,-0.455850638569623
738361,5.59734236184478,-33.8406031835658,58.2381531823446,105.864276506276,-0.439426801636514
738362,5.64874356404186,-33.8519422717344,57.6007794702493,107.331302055036,-0.446795395900756
