Project_id	Profile	RAWfilename	Date_Time	Latitude	Longitude	Sample_id	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Part conc frac [#/l] (ESD: 0.001-0.00126 mm)	Part conc frac [#/l] (ESD: 0.00126-0.00159 mm)	Part conc frac [#/l] (ESD: 0.00159-0.002 mm)	Part conc frac [#/l] (ESD: 0.002-0.00252 mm)	Part conc frac [#/l] (ESD: 0.00252-0.00317 mm)	Part conc frac [#/l] (ESD: 0.00317-0.004 mm)	Part conc frac [#/l] (ESD: 0.004-0.00504 mm)	Part conc frac [#/l] (ESD: 0.00504-0.00635 mm)	Part conc frac [#/l] (ESD: 0.00635-0.008 mm)	Part conc frac [#/l] (ESD: 0.008-0.0101 mm)	Part conc frac [#/l] (ESD: 0.0101-0.0127 mm)	Part conc frac [#/l] (ESD: 0.0127-0.016 mm)	Part conc frac [#/l] (ESD: 0.016-0.0202 mm)	Part conc frac [#/l] (ESD: 0.0202-0.0254 mm)	Part conc frac [#/l] (ESD: 0.0254-0.032 mm)	Part conc frac [#/l] (ESD: 0.032-0.0403 mm)	Part conc frac [#/l] (ESD: 0.0508-0.064 mm)	Part conc frac [#/l] (ESD: 0.064-0.0806 mm)	Part conc frac [#/l] (ESD: 0.0806-0.102 mm)	Part conc frac [#/l] (ESD: 0.102-0.128 mm)	Part conc frac [#/l] (ESD: 0.128-0.161 mm)	Part conc frac [#/l] (ESD: 0.161-0.203 mm)	Part conc frac [#/l] (ESD: 0.203-0.256 mm)	Part conc frac [#/l] (ESD: 0.256-0.323 mm)	Part conc frac [#/l] (ESD: 0.323-0.406 mm)	Part conc frac [#/l] (ESD: 0.406-0.512 mm)	Part conc frac [#/l] (ESD: 0.512-0.645 mm)	Part conc frac [#/l] (ESD: 0.645-0.813 mm)	Part conc frac [#/l] (ESD: 0.813-1.02 mm)	Part conc frac [#/l] (ESD: 1.02-1.29 mm)	Part conc frac [#/l] (ESD: 1.29-1.63 mm)	Part conc frac [#/l] (ESD: 1.63-2.05 mm)	Part conc frac [#/l] (ESD: 2.05-2.58 mm)	Part conc frac [#/l] (ESD: 2.58-3.25 mm)	Part conc frac [#/l] (ESD: 3.25-4.1 mm)	Part conc frac [#/l] (ESD: 4.1-5.16 mm)	Part conc frac [#/l] (ESD: 5.16-6.5 mm)	Part conc frac [#/l] (ESD: 6.5-8.19 mm)	Part conc frac [#/l] (ESD: 8.19-10.3 mm)	Part conc frac [#/l] (ESD: 10.3-13 mm)	Part conc frac [#/l] (ESD: 13-16.4 mm)	Part conc frac [#/l] (ESD: 16.4-20.6 mm)	Part conc frac [#/l] (ESD: 20.6-26 mm)	Part conc frac [#/l] (ESD: >26 mm)	Biovolume [mm3 l-1] (ESD: 0.001-0.00126 mm)	Biovolume [mm3 l-1] (ESD: 0.00126-0.00159 mm)	Biovolume [mm3 l-1] (ESD: 0.00159-0.002 mm)	Biovolume [mm3 l-1] (ESD: 0.002-0.00252 mm)	Biovolume [mm3 l-1] (ESD: 0.00252-0.00317 mm)	Biovolume [mm3 l-1] (ESD: 0.00317-0.004 mm)	Biovolume [mm3 l-1] (ESD: 0.004-0.00504 mm)	Biovolume [mm3 l-1] (ESD: 0.00504-0.00635 mm)	Biovolume [mm3 l-1] (ESD: 0.00635-0.008 mm)	Biovolume [mm3 l-1] (ESD: 0.008-0.0101 mm)	Biovolume [mm3 l-1] (ESD: 0.0101-0.0127 mm)	Biovolume [mm3 l-1] (ESD: 0.0127-0.016 mm)	Biovolume [mm3 l-1] (ESD: 0.016-0.0202 mm)	Biovolume [mm3 l-1] (ESD: 0.0202-0.0254 mm)	Biovolume [mm3 l-1] (ESD: 0.0254-0.032 mm)	Biovolume [mm3 l-1] (ESD: 0.032-0.0403 mm)	Biovolume [mm3 l-1] (ESD: 0.0403-0.0508 mm)	Biovolume [mm3 l-1] (ESD: 0.0508-0.064 mm)	Biovolume [mm3 l-1] (ESD: 0.064-0.0806 mm)	Biovolume [mm3 l-1] (ESD: 0.0806-0.102 mm)	Biovolume [mm3 l-1] (ESD: 0.102-0.128 mm)	Biovolume [mm3 l-1] (ESD: 0.128-0.161 mm)	Biovolume [mm3 l-1] (ESD: 0.161-0.203 mm)	Biovolume [mm3 l-1] (ESD: 0.203-0.256 mm)	Biovolume [mm3 l-1] (ESD: 0.256-0.323 mm)	Biovolume [mm3 l-1] (ESD: 0.323-0.406 mm)	Biovolume [mm3 l-1] (ESD: 0.406-0.512 mm)	Biovolume [mm3 l-1] (ESD: 0.512-0.645 mm)	Biovolume [mm3 l-1] (ESD: 0.645-0.813 mm)	Biovolume [mm3 l-1] (ESD: 0.813-1.02 mm)	Biovolume [mm3 l-1] (ESD: 1.02-1.29 mm)	Biovolume [mm3 l-1] (ESD: 1.29-1.63 mm)	Biovolume [mm3 l-1] (ESD: 1.63-2.05 mm)	Biovolume [mm3 l-1] (ESD: 2.05-2.58 mm)	Biovolume [mm3 l-1] (ESD: 2.58-3.25 mm)	Biovolume [mm3 l-1] (ESD: 3.25-4.1 mm)	Biovolume [mm3 l-1] (ESD: 4.1-5.16 mm)	Biovolume [mm3 l-1] (ESD: 5.16-6.5 mm)	Biovolume [mm3 l-1] (ESD: 6.5-8.19 mm)	Biovolume [mm3 l-1] (ESD: 8.19-10.3 mm)	Biovolume [mm3 l-1] (ESD: 10.3-13 mm)	Biovolume [mm3 l-1] (ESD: 13-16.4 mm)	Biovolume [mm3 l-1] (ESD: 16.4-20.6 mm)	Biovolume [mm3 l-1] (ESD: 20.6-26 mm)	Biovolume [mm3 l-1] (ESD: >26 mm)
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	352.0	12.0																	0.0	0.0	357.67	14.833	11.0	5.6667	1.0833	0.083333	0.33333	0.0	0.0	0.16667	0.25	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	219.3	12.0																	0.0	0.0	345.67	11.25	7.4167	2.9167	0.75	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	162.2	12.0																	0.0	0.0	295.25	7.25	5.0833	2.0	0.41667	0.0	0.0	0.0	0.0	0.083333	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	257.2	12.0																	0.0	0.0	349.0	15.5	7.75	3.6667	0.91667	0.25	0.083333	0.0	0.083333	0.083333	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	314.1	12.0																	0.0	0.0	362.0	15.917	11.083	5.5833	1.5833	0.41667	0.33333	0.25	0.16667	0.16667	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	338.7	12.0																	0.0	0.0	342.67	16.083	10.5	5.8333	1.0	0.75	0.16667	0.16667	0.41667	0.33333	0.16667	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	338.9	12.0																	0.0	0.0	379.83	17.167	9.0833	5.75	1.0833	0.58333	0.083333	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	358.67	17.0	10.25	5.9167	0.83333	0.33333	0.33333	0.25	0.083333	0.25	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	350.83	15.333	10.75	5.6667	1.5	0.25	0.0	0.083333	0.83333	0.41667	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	320.08	12.667	9.5833	5.1667	1.6667	0.083333	0.083333	0.0	0.25	0.083333	0.0	0.0	0.0	0.083333	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	349.33	15.583	10.833	4.5833	0.75	0.83333	0.33333	0.25	0.33333	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	331.0	14.167	10.667	4.1667	1.3333	0.25	0.0	0.0	0.0	0.083333	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	331.08	17.75	9.75	6.0	1.4167	0.66667	0.16667	0.083333	0.083333	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	343.33	16.5	10.417	5.9167	1.5	0.33333	0.25	0.0	0.0	0.16667	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.7	12.0																	0.0	0.0	345.25	16.667	10.917	5.0833	1.0833	0.5	0.083333	0.0	0.083333	0.0	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	361.25	14.0	6.5	2.0833	0.58333	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	284.17	9.6667	6.25	2.0833	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	336.33	14.417	8.8333	2.8333	0.25	0.16667	0.0	0.16667	0.0	0.0	0.0	0.083333	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	358.0	15.417	9.4167	5.4167	0.75	0.16667	0.0	0.0	0.0	0.0	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	352.0	18.25	8.6667	7.0	0.41667	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	354.33	17.167	9.6667	5.25	0.83333	0.33333	0.16667	0.083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	358.58	17.167	10.25	5.75	0.58333	0.58333	0.0	0.0	0.0	0.16667	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	337.83	15.0	11.083	6.4167	1.5	0.33333	0.083333	0.16667	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	122.8	12.0																	0.0	0.0	294.33	6.75	3.8333	1.0	0.33333	0.0	0.083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	180.7	12.0																	0.0	0.0	292.0	9.0833	4.0	2.3333	0.25	0.083333	0.0	0.0	0.083333	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	254.5	12.0																	0.0	0.0	326.25	13.417	6.5833	3.3333	0.16667	0.33333	0.16667	0.0	0.083333	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	306.8	12.0																	0.0	0.0	351.5	16.917	11.0	3.25	0.83333	0.083333	0.41667	0.083333	0.083333	0.083333	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	323.7	12.0																	0.0	0.0	333.67	14.5	10.0	4.4167	1.0833	0.41667	0.083333	0.25	0.083333	0.16667	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	339.7	12.0																	0.0	0.0	353.33	15.917	10.5	5.25	1.3333	0.16667	0.16667	0.0	0.0	0.083333	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	337.1	12.0																	0.0	0.0	356.67	16.333	10.167	7.0	1.1667	0.5	0.75	0.41667	0.25	0.083333	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	341.7	12.0																	0.0	0.0	362.0	16.667	10.75	4.3333	1.0	0.25	0.083333	0.25	0.33333	0.0	0.0	0.0	0.0	0.083333	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	339.8	12.0																	0.0	0.0	346.33	14.5	9.9167	5.0833	2.25	0.33333	0.66667	0.91667	0.58333	0.16667	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	343.5	12.0																	0.0	0.0	314.92	15.917	10.333	4.8333	1.4167	0.25	0.41667	0.083333	0.33333	0.58333	0.16667	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-017-01-PAR	ensuse001b-017-01-PAR_000101LP_TIME_LPM.txt	2021-04-19T08:44:49	-33.213	14.001	30355	345.4	12.0																	0.0	0.0	341.67	15.917	10.417	5.0833	1.4167	0.66667	0.0	0.0	0.33333	0.33333	0.0	0.16667	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	2.5	0.0																																																																																									
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	7.5	13.8																	0.0	0.0	279.2	10.507	8.2609	7.5362	3.6232	1.6667	0.94203	0.72464	0.14493	0.21739	0.72464	0.072464	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	12.5	13.2																	0.0	0.0	277.8	9.9242	9.1667	9.8485	3.7121	1.8182	0.68182	0.45455	0.22727	0.37879	0.68182	0.075758	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	17.5	14.4																	0.0	0.0	307.71	14.861	13.472	9.7917	3.4028	2.0833	1.0417	0.625	0.27778	0.48611	0.20833	0.20833	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	22.5	14.4																	0.0	0.0	314.31	15.694	15.347	12.222	3.4722	1.8056	1.1806	1.1111	0.34722	0.625	0.83333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	27.5	12.6																	0.0	0.0	313.65	15.635	14.127	11.825	3.6508	1.1905	1.9048	0.71429	0.79365	0.63492	0.31746	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	32.5	15.0																	0.0	0.0	314.13	16.933	14.867	10.8	4.2	2.1333	1.1333	0.8	0.46667	1.2	0.13333	0.066667	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	37.5	13.8																	0.0	0.0	309.13	14.13	13.841	11.087	3.6232	1.7391	1.0145	0.72464	0.7971	0.36232	0.21739	0.072464	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	42.5	14.4																	0.0	0.0	310.35	13.75	14.167	8.9583	4.1667	2.0833	1.0417	1.0417	0.83333	0.625	0.55556	0.13889	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	47.5	14.4																	0.0	0.0	313.47	14.931	14.097	9.1667	3.4722	1.9444	1.0417	0.13889	0.48611	0.34722	0.34722	0.13889	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	52.5	12.6																	0.0	0.0	304.21	13.175	10.397	8.8095	3.6508	1.5079	0.55556	0.79365	0.31746	0.31746	0.2381	0.079365	0.0	0.079365	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	57.5	13.2																	0.0	0.0	306.97	10.152	9.8485	7.7273	3.1061	1.3636	1.1364	0.30303	0.22727	0.22727	0.22727	0.15152	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	62.5	13.2																	0.0	0.0	304.7	11.061	9.3182	6.7424	2.6515	1.4394	0.75758	0.37879	0.30303	0.30303	0.15152	0.22727	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	67.5	15.6																	0.0	0.0	301.22	12.949	8.3974	5.3846	2.3077	0.96154	0.64103	0.19231	0.32051	0.25641	0.12821	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	72.5	16.2																	0.0	0.0	293.58	11.852	7.4074	5.7407	1.9136	1.0494	0.49383	0.4321	0.24691	0.061728	0.12346	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	77.5	21.6																	0.0	0.0	280.74	10.648	8.5185	5.1389	1.3426	1.1111	0.50926	0.32407	0.092593	0.23148	0.092593	0.0	0.046296	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	82.5	25.2																	0.0	0.0	282.5	11.151	8.0159	5.119	1.9048	1.0317	0.83333	0.27778	0.11905	0.11905	0.0	0.039683	0.0	0.039683	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	87.5	21.0																	0.0	0.0	291.52	9.1905	7.8571	3.619	1.7619	0.61905	0.38095	0.14286	0.28571	0.19048	0.14286	0.047619	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	92.5	57.0																	0.0	0.0	270.19	8.0702	5.6491	2.1228	0.49123	0.22807	0.10526	0.087719	0.070175	0.087719	0.035088	0.017544	0.017544	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	97.5	10.8																	0.0	0.0	269.81	8.8889	6.2037	2.7778	0.27778	0.55556	0.0	0.0	0.0	0.18519	0.092593	0.092593	0.0	0.0	0.092593																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	107.5	30.0																	0.0	0.0	265.07	8.4	5.6	2.3333	0.66667	0.13333	0.066667	0.0	0.0	0.13333	0.033333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	117.5	29.4																	0.0	0.0	267.62	10.034	6.8027	3.7415	1.0544	0.57823	0.34014	0.27211	0.20408	0.034014	0.068027	0.068027	0.034014	0.0	0.10204																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	127.5	31.2																	0.0	0.0	252.31	6.2179	2.7244	1.4744	0.25641	0.096154	0.032051	0.0	0.064103	0.0	0.0	0.032051	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	137.5	34.8																	0.0	0.0	253.19	7.4713	3.046	0.97701	0.25862	0.057471	0.0	0.028736	0.057471	0.057471	0.057471	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	147.5	34.2																	0.0	0.0	260.96	7.0468	3.8304	1.345	0.17544	0.02924	0.05848	0.02924	0.02924	0.0	0.02924	0.0	0.02924	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	157.5	37.2																	0.0	0.0	264.68	7.3656	4.7312	1.7742	0.26882	0.026882	0.0	0.080645	0.053763	0.0	0.026882	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	167.5	34.2																	0.0	0.0	271.58	8.9766	4.4444	2.0468	0.2924	0.0	0.0	0.05848	0.02924	0.05848	0.0	0.05848	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	177.5	33.0																	0.0	0.0	274.33	8.0	4.3636	2.0303	0.15152	0.0	0.0	0.060606	0.090909	0.030303	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	187.5	34.2																	0.0	0.0	282.81	9.9415	5.0292	1.9006	0.26316	0.05848	0.05848	0.05848	0.0	0.02924	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	197.5	34.2																	0.0	0.0	293.8	10.643	5.8187	2.193	0.46784	0.11696	0.02924	0.05848	0.02924	0.02924	0.02924	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	207.5	34.2																	0.0	0.0	294.33	12.953	6.8421	2.7485	0.49708	0.11696	0.0	0.05848	0.0	0.0	0.087719	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	217.5	33.6																	0.0	0.0	307.59	13.958	7.8274	2.6786	0.3869	0.26786	0.089286	0.0	0.089286	0.059524	0.059524	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	227.5	34.8																	0.0	0.0	322.53	15.603	9.1092	4.9138	0.8908	0.20115	0.057471	0.028736	0.0	0.057471	0.028736	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	237.5	34.8																	0.0	0.0	330.72	17.356	11.006	6.8391	1.7529	0.51724	0.057471	0.057471	0.0	0.0	0.0	0.028736	0.028736	0.0	0.0																																																								
356	ensuse001b-018-01-ASC	ensuse001b-018-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-23T21:50:10	-33.277	14.234	30356	247.5	34.2																	0.0	0.0	342.95	17.222	13.216	7.2222	1.9006	0.4386	0.02924	0.05848	0.11696	0.05848	0.0	0.0	0.0	0.0	0.0																																																								
