date_num,x_centroid,y_centroid,Rmax,Rout,x_argo,y_argo,dist_argo_km,
738223.000,14.621,-33.033,37.454,92.490,NaN,NaN,NaN
738224.000,14.563,-33.012,44.460,92.304,NaN,NaN,NaN
738225.000,14.519,-32.988,43.586,92.093,NaN,NaN,NaN
738226.000,14.494,-32.982,47.133,90.689,NaN,NaN,NaN
738227.000,14.476,-32.981,48.202,89.273,NaN,NaN,NaN
738228.000,14.442,-32.977,48.538,89.873,NaN,NaN,NaN
738229.000,14.423,-32.974,50.181,88.104,NaN,NaN,NaN
738230.000,14.383,-32.992,45.655,86.093,NaN,NaN,NaN
738231.000,14.373,-32.994,46.388,86.622,NaN,NaN,NaN
738232.000,14.338,-32.991,44.725,87.270,NaN,NaN,NaN
738233.000,14.317,-32.993,44.692,85.279,NaN,NaN,NaN
738234.000,14.293,-32.999,44.401,87.563,NaN,NaN,NaN
738235.000,14.269,-33.004,46.218,84.731,NaN,NaN,NaN
738236.000,14.242,-33.008,48.337,85.361,NaN,NaN,NaN
738237.000,14.225,-33.012,52.322,88.559,NaN,NaN,NaN
738238.000,14.207,-33.017,54.291,87.610,NaN,NaN,NaN
738239.000,14.185,-33.027,55.481,86.388,NaN,NaN,NaN
738240.000,14.185,-33.068,58.086,92.386,NaN,NaN,NaN
738241.000,14.175,-33.076,57.964,92.941,NaN,NaN,NaN
738242.000,14.168,-33.079,58.283,93.995,NaN,NaN,NaN
738243.000,14.151,-33.083,58.225,94.508,NaN,NaN,NaN
738244.000,14.156,-33.080,59.763,96.641,NaN,NaN,NaN
738245.000,14.143,-33.088,59.691,95.954,NaN,NaN,NaN
738246.000,14.126,-33.095,59.621,95.170,NaN,NaN,NaN
738247.000,14.079,-33.116,46.387,96.477,NaN,NaN,NaN
738248.000,14.060,-33.120,47.052,90.291,NaN,NaN,NaN
738249.000,14.043,-33.123,48.948,89.608,NaN,NaN,NaN
738250.000,14.032,-33.126,48.448,88.256,NaN,NaN,NaN
738251.000,14.025,-33.127,48.533,83.679,NaN,NaN,NaN
738252.000,14.032,-33.136,46.916,81.215,NaN,NaN,NaN
738253.000,14.016,-33.138,47.345,77.251,NaN,NaN,NaN
738254.000,13.998,-33.143,46.745,76.372,NaN,NaN,NaN
738255.000,14.001,-33.140,46.701,73.358,NaN,NaN,NaN
738256.000,13.981,-33.143,44.910,70.385,NaN,NaN,NaN
738257.000,13.960,-33.147,44.976,68.125,NaN,NaN,NaN
738258.000,13.970,-33.138,44.660,64.921,NaN,NaN,NaN
